,word,pos,dependency_label,id,parent,EOS
32784,sorry,JJ,amod,0,1,0
32785,.,NNS,root,1,-1,0
32786,at,IN,case,2,3,0
32787,hospital,NN,nmod,3,1,0
32788,with,IN,case,4,5,0
32789,grandma,NNP,nmod,5,3,0
32790,smith,NNP,flat,6,5,1
32791,did,VBD,aux,0,2,0
32792,nt,RB,advmod,1,2,0
32793,see,VB,root,2,-1,0
32794,the,DT,det,3,4,0
32795,post,NN,obj,4,2,0
32796,i,PRP,nsubj,5,6,0
32797,tagged,VBD,acl:relcl,6,4,0
32798,you,PRP,obj,7,6,0
32799,in,RP,compound:prt,8,6,0
32800,?,.,punct,9,2,1
32801,no,UH,root,0,-1,1
32802,storm,NN,root,0,-1,0
32803,coming,VBG,acl,1,-10,0
32804,in,RB,case,2,4,0
32805,",",",",punct,3,4,0
32806,thunder,NN,obl,4,1,0
32807,",",",",punct,5,6,0
32808,lightening,NN,conj,6,4,0
32809,and,CC,cc,7,8,0
32810,lots,NNS,conj,8,4,0
32811,of,IN,case,9,10,0
32812,rain,NN,nmod,10,8,0
32813,:),NFP,discourse,11,-10,1
32814,severe,JJ,amod,0,1,0
32815,weather,NN,root,1,-1,0
32816,warning,VBG,acl,2,1,0
32817,until,IN,case,3,4,0
32818,midnight,NN,obl,4,2,0
32819,.,.,punct,5,1,1
32820,got,VBD,root,0,-1,0
32821,15.6,CD,nummod,1,2,0
32822,gallons,NNS,obj,2,-10,0
32823,of,IN,case,3,4,0
32824,gas,NN,nmod,4,2,0
32825,last,JJ,amod,5,6,0
32826,night,NN,obl:tmod,6,-10,0
32827,.,.,punct,7,-10,0
32828,not,RB,advmod,8,11,0
32829,a,DT,det,9,11,0
32830,long,JJ,amod,10,11,0
32831,wait,NN,parataxis,11,-10,0
32832,",",",",punct,12,11,0
32833,either,CC,cc:preconj,13,15,0
32834,~,JJ,amod,14,15,0
32835,thanks,NNS,appos,15,11,0
32836,to,IN,case,16,17,0
32837,you,PRP,nmod,17,15,0
32838,!,.,punct,18,-10,0
32839,lucy,VB,parataxis,19,-10,1
32840,yeah,UH,root,0,-1,0
32841,.,.,punct,1,-10,1
32842,mom,NNP,nsubj,0,1,0
32843,wants,VBZ,root,1,-1,0
32844,to,TO,mark,2,3,0
32845,know,VB,xcomp,3,1,0
32846,if,IN,mark,4,7,0
32847,you,PRP,nsubj,5,7,0
32848,could,MD,aux,6,7,0
32849,take,VB,advcl,7,3,0
32850,her,PRP,obj,8,7,0
32851,to,IN,case,9,12,0
32852,the,DT,det,10,12,0
32853,grocery,NN,compound,11,12,0
32854,store,NN,obl,12,7,0
32855,today.,",",punct,13,1,0
32856,needs,VBZ,parataxis,14,1,0
32857,a,DT,det,15,19,0
32858,few,JJ,amod,16,19,0
32859,items.,.,punct,17,19,0
32860,nothing,NN,compound,18,19,0
32861,big,JJ,obj,19,14,0
32862,.,.,punct,20,1,1
32863,yes,UH,discourse,0,1,0
32864,get,VB,root,1,-1,0
32865,off,RP,compound:prt,2,1,0
32866,at,IN,case,3,5,0
32867,1130,CD,nummod,4,5,0
32868,#,CD,obl,5,1,1
32869,anytime,NN,root,0,-1,0
32870,today,NN,nsubj:pass,1,4,0
32871,would,MD,aux,2,4,0
32872,be,VB,aux:pass,3,4,0
32873,fine.,JJ,parataxis,4,-10,0
32874,if,IN,mark,5,7,0
32875,you,PRP,nsubj,6,7,0
32876,need,VBP,advcl,7,12,0
32877,a,DT,det,8,10,0
32878,short,JJ,amod,9,10,0
32879,nap,NN,obj,10,7,0
32880,",",",",punct,11,12,0
32881,take,VB,parataxis,12,4,0
32882,it.,.,punct,13,12,0
32883,she,PRP,nsubj,14,17,0
32884,does,VBZ,aux,15,17,0
32885,not,RB,advmod,16,17,0
32886,mind.,.,parataxis,17,12,0
32887,at,IN,cc,18,20,0
32888,dr,CC,cc,19,20,0
32889,apt,NN,conj,20,17,0
32890,now,RB,advmod,21,20,0
32891,.,.,punct,22,12,1
32892,would,MD,aux,0,3,0
32893,i,PRP,nsubj,1,3,0
32894,be,VB,cop,2,3,0
32895,able,JJ,root,3,-1,0
32896,to,TO,mark,4,5,0
32897,convince,VB,xcomp,5,3,0
32898,you,PRP,obj,6,5,0
32899,to,TO,mark,7,8,0
32900,bring,VB,advcl,8,5,0
32901,two,CD,nummod,9,10,0
32902,dvi,NN,compound,10,11,0
32903,cables,NNS,obj,11,8,0
32904,up,IN,case,12,15,0
32905,to,IN,case,13,15,0
32906,the,DT,det,14,15,0
32907,office,NN,obl,15,8,0
32908,?,.,punct,16,3,1
32909,sure,NNP,root,0,-1,1
32910,i,PRP,nsubj,0,1,0
32911,have,VBP,root,1,-1,0
32912,a,DT,det,2,3,0
32913,butterfly,NN,obj,3,1,0
32914,in,IN,case,4,6,0
32915,the,DT,det,5,6,0
32916,office,NN,nmod,6,3,1
32917,i,PRP,nsubj,0,3,0
32918,did,VBD,aux,1,3,0
32919,n't,RB,advmod,2,3,0
32920,forget,VB,root,3,-1,0
32921,about,IN,case,4,5,0
32922,you,PRP,obl,5,3,0
32923,(,-LRB-,punct,6,9,0
32924,c,NN,compound,7,9,0
32925,++,NN,compound,8,9,0
32926,code,NN,obj,9,3,0
32927,),-RRB-,punct,10,9,0
32928,.,",",punct,11,3,0
32929,pipe,NNP,nsubj,12,13,0
32930,broke,VBD,parataxis,13,3,0
32931,in,IN,case,14,16,0
32932,the,DT,det,15,16,0
32933,wall,NN,obl,16,13,0
32934,",",",",punct,17,3,0
32935,house,NN,compound,18,19,0
32936,flooded,VBD,parataxis,19,3,0
32937,",",",",punct,20,3,0
32938,have,VBP,aux,21,23,0
32939,n't,RB,advmod,22,23,0
32940,had,VBN,parataxis,23,3,0
32941,my,PRP$,nmod:poss,24,25,0
32942,internet,NN,obj,25,23,0
32943,hooked,VBN,xcomp,26,23,0
32944,up,RP,compound:prt,27,26,0
32945,so,IN,advmod,28,32,0
32946,i,PRP,nsubj,29,32,0
32947,ca,MD,aux,30,32,0
32948,n't,RB,advmod,31,32,0
32949,email,VB,parataxis,32,23,0
32950,it,PRP,obj,33,32,0
32951,to,IN,case,34,35,0
32952,you,PRP,obl,35,32,0
32953,yet,RB,advmod,36,32,0
32954,.,.,punct,37,3,1
32955,if,IN,mark,0,1,0
32956,not,RB,advcl,1,7,0
32957,up,RP,compound:prt,2,1,0
32958,by,IN,case,3,4,0
32959,tomorrow,NN,obl,4,1,0
32960,i,PRP,nsubj,5,7,0
32961,will,MD,aux,6,7,0
32962,run,VB,root,7,-1,0
32963,to,IN,case,8,9,0
32964,starbucks,NNPS,obl,9,7,0
32965,and,CC,cc,10,11,0
32966,ensure,VB,conj,11,7,0
32967,you,PRP,nsubj,12,13,0
32968,get,VBP,ccomp,13,11,0
32969,it,PRP,obj,14,13,1
32970,do,VB,aux,0,2,0
32971,n't,RB,advmod,1,2,0
32972,worry,VB,root,2,-1,0
32973,.,.,punct,3,2,0
32974,i,PRP,nsubj,4,6,0
32975,will,MD,aux,5,6,0
32976,see,VB,parataxis,6,2,0
32977,what,WP,obj,7,6,0
32978,else,JJ,advmod,8,11,0
32979,i,PRP,nsubj,9,11,0
32980,can,MD,aux,10,11,0
32981,figure,VB,acl:relcl,11,7,0
32982,out,RP,compound:prt,12,11,0
32983,on,IN,case,13,17,0
32984,my,PRP$,nmod:poss,14,17,0
32985,own.,NN,compound,15,17,0
32986,take,NN,compound,16,17,0
32987,care,NN,obl,17,11,0
32988,of,IN,case,18,21,0
32989,the,DT,det,19,21,0
32990,water,NN,compound,20,21,0
32991,issues,NNS,nmod,21,17,0
32992,.,.,punct,22,2,1
32993,i,PRP,nsubj,0,3,0
32994,will,MD,aux,1,3,0
32995,def,VB,advmod,2,3,0
32996,get,VB,root,3,-1,0
32997,it,PRP,obj,4,3,0
32998,to,IN,case,5,6,0
32999,u,PRP,obl,6,3,0
33000,by,IN,case,7,8,0
33001,tomorrow,NN,obl,8,3,0
33002,",",",",punct,9,3,0
33003,do,VB,aux,10,12,0
33004,n't,RB,advmod,11,12,0
33005,worry,VB,parataxis,12,3,1
33006,i,PRP,nsubj,0,3,0
33007,am,VBP,cop,1,3,0
33008,more,RBR,advmod,2,3,0
33009,worried,JJ,root,3,-1,0
33010,about,IN,case,4,6,0
33011,your,PRP$,nmod:poss,5,6,0
33012,house,NN,obl,6,3,0
33013,than,IN,case,7,8,0
33014,homework,NN,nmod,8,6,0
33015,.,.,punct,9,3,1
33016,that,DT,det,0,1,0
33017,wall,NN,nsubj,1,5,0
33018,so,RB,advmod,2,5,0
33019,we,PRP,nsubj,3,5,0
33020,'re,VBP,cop,4,5,0
33021,good,JJ,root,5,-1,1
33022,lol,UH,discourse,0,4,0
33023,i,PRP,nsubj,1,4,0
33024,am,VBP,cop,2,4,0
33025,not,RB,advmod,3,4,0
33026,worried,JJ,root,4,-1,0
33027,:,:,punct,5,4,0
33028,praise,JJ,compound,6,7,0
33029,god,NN,nsubj,7,17,0
33030,for,IN,case,8,11,0
33031,homeowner,NN,nmod:poss,9,11,0
33032,'s,POS,case,10,9,0
33033,insurance.,NN,obl,11,17,0
33034,my,PRP$,nmod:poss,12,14,0
33035,only,JJ,amod,13,14,0
33036,expense,NN,nsubj,14,17,0
33037,is,VBZ,cop,15,17,0
33038,the,DT,det,16,17,0
33039,plumbing,NN,parataxis,17,4,0
33040,",",",",punct,18,17,0
33041,which,WDT,nsubj,19,22,0
33042,is,VBZ,cop,20,22,0
33043,n't,RB,advmod,21,22,0
33044,too,RB,acl:relcl,22,17,0
33045,bad.,.,punct,23,4,0
33046,and,CC,cc,24,28,0
33047,we,PRP,nsubj,25,28,0
33048,do,VBP,aux,26,28,0
33049,n't,RB,advmod,27,28,0
33050,have,VB,conj,28,4,0
33051,anything,NN,obj,29,28,0
33052,valuable,JJ,amod,30,29,0
33053,on,IN,obl,31,30,1
33054,i,PRP,nsubj,0,2,0
33055,am,VBP,cop,1,2,0
33056,sorry,JJ,root,2,-1,0
33057,",",",",punct,3,6,0
33058,but,CC,cc,4,6,0
33059,i,PRP,nsubj,5,6,0
33060,have,VBP,conj,6,2,0
33061,a,DT,det,7,8,0
33062,migraine,NN,obj,8,6,0
33063,.,.,punct,9,2,1
33064,i,PRP,nsubj,0,2,0
33065,'m,VBP,aux,1,2,0
33066,running,VBG,root,2,-1,0
33067,late,JJ,advmod,3,2,0
33068,i,PRP,nsubj,4,8,0
33069,'m,VBP,cop,5,8,0
33070,on,IN,case,6,8,0
33071,my,PRP$,nmod:poss,7,8,0
33072,way,NN,parataxis,8,2,0
33073,now,RB,advmod,9,12,0
33074,this,DT,nsubj,10,12,0
33075,is,VBZ,cop,11,12,0
33076,cindy,JJ,parataxis,12,8,0
33077,.,.,punct,13,2,1
33078,i,PRP,nsubj,0,1,0
33079,forgot,VBD,root,1,-1,0
33080,to,TO,mark,2,3,0
33081,tell,VB,xcomp,3,1,0
33082,you,PRP,obj,4,3,0
33083,",",",",punct,5,1,0
33084,read,VBD,parataxis,6,1,0
33085,the,DT,det,7,9,0
33086,minds,NNPS,compound,8,9,0
33087,paper,NN,obj,9,6,0
33088,prof,IN,case,10,11,0
33089,smith,NN,nmod,11,9,0
33090,posted.,",",punct,12,1,0
33091,a,DT,det,13,14,0
33092,question,NN,nsubj,14,19,0
33093,will,MD,aux,15,19,0
33094,be,VB,cop,16,19,0
33095,on,IN,case,17,19,0
33096,the,DT,det,18,19,0
33097,test,NN,parataxis,19,1,0
33098,relating,VBG,acl,20,19,0
33099,to,IN,case,21,23,0
33100,this,DT,det,22,23,0
33101,article,NN,obl,23,20,0
33102,.,.,punct,24,1,1
33103,i,PRP,nsubj,0,1,0
33104,emailed,VBD,root,1,-1,0
33105,code,NN,obj,2,1,0
33106,btw,RB,advmod,3,1,1
33107,thx,DT,root,0,-1,1
33108,ok,JJ,amod,0,1,0
33109,thanks,NNS,root,1,-1,0
33110,.,.,punct,2,1,1
33111,138,CD,root,0,-1,0
33112,out,IN,case,1,3,0
33113,of,IN,case,2,3,0
33114,150,CD,nmod,3,-10,0
33115,.,.,punct,4,-10,0
33116,thats,VBZ,case,5,7,0
33117,a,DT,det,6,7,0
33118,92,CD,nmod,7,-10,0
33119,.,.,punct,8,-10,1
33120,you,PRP,nsubj,0,1,0
33121,go,VBP,root,1,-1,0
33122,girl,NN,obj,2,1,0
33123,.,.,punct,3,1,1
33124,good,JJ,root,0,-1,0
33125,to,TO,mark,1,2,0
33126,start,VB,advcl,2,-10,0
33127,with,IN,obl,3,2,0
33128,.,.,punct,4,-10,1
33129,do,VBP,aux,0,2,0
33130,you,PRP,nsubj,1,2,0
33131,have,VB,root,2,-1,0
33132,any,DT,det,3,5,0
33133,large,JJ,amod,4,5,0
33134,boxes,NNS,obj,5,2,0
33135,at,IN,case,6,7,0
33136,work,NN,nmod,7,5,0
33137,?,",",punct,8,2,0
33138,i,PRP,nsubj,9,10,0
33139,have,VBP,parataxis,10,2,0
33140,to,TO,mark,11,12,0
33141,ship,VB,xcomp,12,10,0
33142,something,NN,det,13,18,0
33143,4,CD,nummod,14,15,0
33144,feet,NN,compound,15,18,0
33145,long,JJ,amod,16,18,0
33146,1foot,NN,compound,17,18,0
33147,wide,NN,obj,18,12,0
33148,and,CC,cc,19,20,0
33149,6inches,NNS,conj,20,18,0
33150,tall.,.,punct,21,2,0
33151,i,PRP,nsubj,22,24,0
33152,could,MD,aux,23,24,0
33153,make,VB,parataxis,24,2,0
33154,a,DT,det,25,26,0
33155,box,NN,obj,26,24,0
33156,but,CC,cc,27,32,0
33157,i,PRP,nsubj,28,32,0
33158,do,VBP,aux,29,32,0
33159,n't,RB,advmod,30,32,0
33160,really,RB,advmod,31,32,0
33161,have,VB,conj,32,24,0
33162,anything,NN,obj,33,32,1
33163,will,MD,aux,0,4,0
33164,u,PRP,nsubj,1,4,0
33165,be,VB,cop,2,4,0
33166,at,IN,case,3,4,0
33167,school,NN,root,4,-1,0
33168,before,IN,case,5,7,0
33169,the,DT,det,6,7,0
33170,exam,NN,obl,7,4,0
33171,at,IN,case,8,9,0
33172,all,RB,obl,9,4,0
33173,?,.,punct,10,4,1
33174,hey,UH,discourse,0,1,0
33175,cindy,VB,root,1,-1,0
33176,",",",",punct,2,1,0
33177,this,DT,nsubj,3,5,0
33178,is,VBZ,cop,4,5,0
33179,cindy,NN,parataxis,5,1,0
33180,i,PRP,nsubj,6,8,0
33181,am,VBP,aux,7,8,0
33182,running,VBG,acl:relcl,8,5,0
33183,late,JJ,advmod,9,8,0
33184,i,PRP,nsubj,10,11,0
33185,have,VBP,parataxis,11,5,0
33186,to,TO,mark,12,13,0
33187,meet,VB,xcomp,13,11,0
33188,with,IN,case,14,16,0
33189,my,PRP$,nmod:poss,15,16,0
33190,group,NN,obl,16,13,0
33191,and,CC,cc,17,18,0
33192,fix,VB,conj,18,13,0
33193,my,PRP$,nmod:poss,19,20,0
33194,report,NN,obj,20,18,0
33195,.,.,punct,21,1,1
33196,ok,UH,root,0,-1,1
33197,sorry,UH,discourse,0,3,0
33198,",",",",punct,1,3,0
33199,i,PRP,nsubj,2,3,0
33200,do,VBP,root,3,-1,0
33201,not,RB,advmod,4,3,0
33202,.,.,punct,5,3,1
33203,yes,UH,discourse,0,3,0
33204,i,PRP,nsubj,1,3,0
33205,will,MD,aux,2,3,0
33206,be.,VB,root,3,-1,0
33207,no,DT,det,4,5,0
33208,sense,NN,obj,5,3,0
33209,in,IN,mark,6,7,0
33210,going,VBG,acl,7,5,0
33211,home,RB,advmod,8,7,0
33212,for,IN,case,9,12,0
33213,that,DT,det,10,12,0
33214,little,JJ,amod,11,12,0
33215,time,NN,obl,12,7,0
33216,.,.,punct,13,3,1
33217,ok,RB,advmod,0,1,0
33218,count,VB,root,1,-1,0
33219,me,PRP,obj,2,1,0
33220,in,RB,advmod,3,1,1
33221,at,IN,case,0,1,0
33222,5:30,CD,root,1,-1,1
33223,cool.,VB,root,0,-1,0
33224,meeting,NN,compound,1,2,0
33225,carl,NNP,obj,2,-10,0
33226,up,RB,advmod,3,-10,0
33227,b4,IN,case,4,5,0
33228,class,NN,obl,5,-10,0
33229,to,TO,mark,6,7,0
33230,go,VB,advcl,7,-10,0
33231,over,IN,case,8,9,0
33232,math,NN,obl,9,7,0
33233,for,IN,case,10,11,0
33234,exam,NN,nmod,11,9,1
33235,me,PRP,nsubj:pass,0,4,0
33236,and,CC,cc,1,2,0
33237,luke,NNP,conj,2,-10,0
33238,are,VBP,aux:pass,3,4,0
33239,headed,VBN,root,4,-1,0
33240,to,IN,case,5,6,0
33241,bw3's,NNS,obl,6,4,0
33242,in,IN,case,7,8,0
33243,wheaton,WRB,obl,8,4,1
33244,gon,VB,root,0,-1,0
33245,na,IN,case,1,2,0
33246,pass,NN,obl,2,-10,0
33247,2nite.,",",punct,3,-10,0
33248,i,PRP,nsubj,4,5,0
33249,have,VBP,parataxis,5,-10,0
33250,to,TO,mark,6,7,0
33251,present,VB,xcomp,7,5,0
33252,tomorrow.,",",punct,8,-10,0
33253,need,VB,parataxis,9,-10,0
33254,to,TO,mark,10,11,0
33255,go,VB,xcomp,11,9,0
33256,over,IN,case,12,17,0
33257,my,PRP$,nmod:poss,13,17,0
33258,ppt,NN,compound,14,17,0
33259,one,CD,nummod,15,14,0
33260,more,JJR,amod,16,17,0
33261,time,NN,obl,17,11,0
33262,and,CC,cc,18,19,0
33263,print,VB,conj,19,11,0
33264,final,JJ,amod,20,21,0
33265,document,NN,obj,21,19,0
33266,.,.,punct,22,-10,1
33267,good,JJ,amod,0,1,0
33268,luck,NN,root,1,-1,0
33269,!,.,punct,2,1,1
33270,you,PRP,nsubj,0,1,0
33271,know,VBP,root,1,-1,0
33272,",",",",punct,2,1,0
33273,if,IN,mark,3,5,0
33274,you,PRP,nsubj,4,5,0
33275,did,VBD,advcl,5,12,0
33276,it,PRP,obj,6,5,0
33277,for,IN,case,7,8,0
33278,me,PRP,obl,8,5,0
33279,",",",",punct,9,12,0
33280,it,PRP,nsubj,10,12,0
33281,would,MD,aux,11,12,0
33282,make,VB,parataxis,12,1,0
33283,on,RB,advmod,13,12,0
33284,easier,JJR,advmod,14,12,0
33285,on,IN,case,15,16,0
33286,me,PRP,obl,16,14,0
33287,.,.,punct,17,1,1
33288,haha,UH,root,0,-1,1
33289,thought,VBD,root,0,-1,0
33290,you,PRP,nsubj,1,3,0
33291,would,MD,aux,2,3,0
33292,like,VB,ccomp,3,-10,0
33293,that,DT,obj,4,3,0
33294,.,.,punct,5,-10,1
33295,i,PRP,nsubj,0,1,0
33296,did,VBD,root,1,-1,0
33297,it,PRP,obj,2,1,0
33298,.,.,punct,3,1,1
33299,i,PRP,nsubj,0,1,0
33300,agree,VBP,root,1,-1,1
33301,yeah,UH,root,0,-1,0
33302,!!!,.,punct,1,-10,1
33303,thanks,NN,root,0,-1,0
33304,.,.,punct,1,-10,1
33305,congrats,NNS,root,0,-1,0
33306,!,.,punct,1,-10,1
33307,lucy,UH,discourse,0,3,0
33308,",",",",punct,1,3,0
33309,i,PRP,nsubj,2,3,0
33310,did,VBD,root,3,-1,0
33311,it,PRP,obj,4,3,0
33312,.,.,punct,5,3,1
33313,i,PRP,nsubj,0,1,0
33314,knew,VBD,root,1,-1,0
33315,you,PRP,nsubj,2,4,0
33316,would,MD,aux,3,4,0
33317,!,.,ccomp,4,1,0
33318,so,RB,advmod,5,6,0
33319,proud,JJ,xcomp,6,4,0
33320,of,IN,case,7,8,0
33321,you,PRP,obl,8,6,0
33322,!,.,punct,9,1,1
33323,thanks,NN,root,0,-1,0
33324,sweetie,NN,vocative,1,-10,0
33325,.,.,punct,2,-10,1
33326,i,PRP,nsubj,0,2,0
33327,am,VBP,cop,1,2,0
33328,sure,JJ,root,2,-1,0
33329,you,PRP,nsubj:pass,3,5,0
33330,are,VBP,aux:pass,4,5,0
33331,relieved,VBN,ccomp,5,2,0
33332,too!,.,punct,6,2,0
33333,once,IN,mark,7,11,0
33334,you,PRP,nsubj:pass,8,11,0
33335,are,VBP,aux:pass,9,11,0
33336,all,RB,advmod,10,11,0
33337,done,JJ,advcl,11,16,0
33338,with,IN,case,12,13,0
33339,everything,NN,obl,13,11,0
33340,",",",",punct,14,16,0
33341,we,PRP,nsubj,15,16,0
33342,need,VBP,parataxis,16,2,0
33343,to,TO,mark,17,18,0
33344,spend,VB,xcomp,18,16,0
33345,some,DT,det,19,20,0
33346,time,NN,obl:tmod,20,18,0
33347,together,RB,advmod,21,18,0
33348,!,.,punct,22,2,0
33349,miss,VBP,parataxis,23,2,0
33350,you,PRP,obj,24,23,1
33351,we,PRP,nsubj,0,1,0
33352,need,VBP,root,1,-1,0
33353,to,TO,mark,2,3,0
33354,scrap,VB,xcomp,3,1,0
33355,!,.,punct,4,1,1
33356,you,PRP,nsubj,0,2,0
33357,can,MD,aux,1,2,0
33358,say,VB,root,2,-1,0
33359,that,DT,obj,3,2,0
33360,again,RB,advmod,4,2,0
33361,!,.,punct,5,2,1
33362,my,PRP$,nmod:poss,0,1,0
33363,friend,NN,nsubj,1,6,0
33364,with,IN,case,2,5,0
33365,the,DT,det,3,5,0
33366,breast,NN,compound,4,5,0
33367,cancer,NN,nmod,5,1,0
33368,has,VBZ,root,6,-1,0
33369,a,DT,det,7,9,0
33370,cancer,NN,compound,8,9,0
33371,polyp,NN,obj,9,6,0
33372,~,",",punct,10,6,0
33373,not,RB,advmod,11,12,0
33374,good,JJ,parataxis,12,6,1
33375,oh,UH,discourse,0,5,0
33376,no.,.,discourse,1,5,0
33377,i,PRP,nsubj,2,5,0
33378,am,VBP,cop,3,5,0
33379,so,RB,advmod,4,5,0
33380,sorry,JJ,root,5,-1,0
33381,.,.,punct,6,5,1
33382,hey,UH,discourse,0,1,0
33383,cindy,VB,root,1,-1,0
33384,",",",",punct,2,1,0
33385,this,DT,nsubj,3,5,0
33386,is,VBZ,cop,4,5,0
33387,cindy,NNP,parataxis,5,1,0
33388,i,PRP,nsubj,6,8,0
33389,will,MD,aux,7,8,0
33390,bed,VB,parataxis,8,5,0
33391,running,VBG,advcl,9,8,0
33392,a,DT,det,10,11,0
33393,little,JJ,obl:npmod,11,12,0
33394,late,JJ,obj,12,9,0
33395,but,CC,cc,13,17,0
33396,i,PRP,nsubj,14,17,0
33397,will,MD,aux,15,17,0
33398,be,VB,cop,16,17,0
33399,there,RB,conj,17,5,0
33400,as,RB,advmod,18,19,0
33401,soon,RB,advmod,19,17,0
33402,as,IN,mark,20,23,0
33403,i,PRP,nsubj,21,23,0
33404,can,MD,aux,22,23,0
33405,make,VB,advcl,23,19,0
33406,it,PRP,obj,24,23,1
33407,are,VBP,cop,0,2,0
33408,you,PRP,nsubj,1,2,0
33409,home,JJ,root,2,-1,0
33410,?,",",punct,3,2,0
33411,we,PRP,nsubj,4,10,0
33412,are,VBP,cop,5,10,0
33413,still,RB,advmod,6,10,0
33414,in,IN,case,7,10,0
33415,our,PRP$,nmod:poss,8,10,0
33416,dept,NN,compound,9,10,0
33417,meeting,NN,parataxis,10,2,0
33418,.,.,punct,11,2,1
33419,i,PRP,nsubj,0,3,0
33420,'ll,MD,aux,1,3,0
33421,be,VB,cop,2,3,0
33422,home,JJ,root,3,-1,0
33423,in,IN,case,4,7,0
33424,about,RB,advmod,5,6,0
33425,30,CD,nummod,6,7,0
33426,minutes,NNS,obl,7,3,1
33427,ok.,NNP,root,0,-1,0
33428,still,RB,advmod,1,-10,0
33429,in,IN,case,2,3,0
33430,dept,NN,obl,3,-10,0
33431,meeting.,.,punct,4,-10,0
33432,no,DT,det,5,6,0
33433,hurry,NN,parataxis,6,-10,1
33434,i,PRP,nsubj,0,2,0
33435,'m,VBP,cop,1,2,0
33436,home,JJ,root,2,-1,1
33437,i,PRP,nsubj,0,2,0
33438,just,RB,advmod,1,2,0
33439,left,VBD,root,2,-1,0
33440,the,DT,det,3,4,0
33441,meeting,NN,obj,4,2,0
33442,.,.,punct,5,2,1
33443,ok,UH,root,0,-1,1
33444,on,IN,case,0,2,0
33445,my,PRP$,nmod:poss,1,2,0
33446,way,NN,root,2,-1,0
33447,.,.,punct,3,2,1
33448,just,RB,advmod,0,2,0
33449,an,DT,det,1,2,0
33450,fyi,NN,root,2,-1,0
33451,",",",",punct,3,2,0
33452,we,PRP,nsubj,4,7,0
33453,do,VBP,aux,5,7,0
33454,nt,RB,advmod,6,7,0
33455,have,VB,parataxis,7,2,0
33456,the,DT,det,8,9,0
33457,money,NN,obj,9,7,0
33458,for,IN,case,10,12,0
33459,the,DT,det,11,12,0
33460,student,NN,nmod,12,9,0
33461,loan.,.,punct,13,7,0
33462,at,RB,case,14,15,0
33463,all,RB,obl,15,7,0
33464,.,.,punct,16,2,1
33465,well,UH,discourse,0,6,0
33466,",",",",punct,1,6,0
33467,then,RB,advmod,2,6,0
33468,we,PRP,nsubj,3,6,0
33469,are,VBP,cop,4,6,0
33470,in,IN,case,5,6,0
33471,trouble,NN,root,6,-1,1
33472,it,PRP,nsubj,0,1,0
33473,has,VBZ,root,1,-1,0
33474,to,TO,mark,2,4,0
33475,get,VB,aux:pass,3,4,0
33476,paid,VBN,xcomp,4,1,0
33477,or,CC,cc,5,8,0
33478,it,PRP,nsubj,6,8,0
33479,all,DT,det,7,6,0
33480,comes,VBZ,conj,8,4,0
33481,due,RB,advmod,9,8,0
33482,now,RB,advmod,10,8,0
33483,.,.,punct,11,1,1
33484,i,PRP,nsubj:pass,0,2,0
33485,am,VBP,aux:pass,1,2,0
33486,sick.,",",punct,2,7,0
33487,i,PRP,nsubj,3,7,0
33488,ca,MD,aux,4,7,0
33489,nt,RB,advmod,5,7,0
33490,really,RB,advmod,6,7,0
33491,talk,VB,root,7,-1,0
33492,.,.,punct,8,7,1
33493,call,VB,root,0,-1,0
33494,me,PRP,obj,1,-10,1
33495,well,UH,discourse,0,5,0
33496,",",",",punct,1,5,0
33497,i,PRP,nsubj,2,5,0
33498,do,VBP,aux,3,5,0
33499,n't,RB,advmod,4,5,0
33500,know,VB,root,5,-1,0
33501,what,WP,obj,6,8,0
33502,you,PRP,nsubj,7,8,0
33503,expect,VBP,advcl,8,13,0
33504,me,PRP,obj,9,8,0
33505,to,IN,case,10,11,0
33506,do.,PRP,obl,11,8,0
33507,you,PRP,nsubj,12,13,0
33508,said,VBD,ccomp,13,5,0
33509,they,PRP,nsubj,14,16,0
33510,were,VBD,aux,15,16,0
33511,going,VBG,ccomp,16,13,0
33512,to,TO,mark,17,18,0
33513,review,VB,xcomp,18,16,0
33514,it.,",",punct,19,5,0
33515,i,PRP,nsubj,20,23,0
33516,do,VBP,aux,21,23,0
33517,n't,RB,advmod,22,23,0
33518,have,VB,parataxis,23,5,0
33519,it,PRP,obj,24,23,0
33520,either.,",",punct,25,30,0
33521,and,CC,cc,26,30,0
33522,i,PRP,nsubj,27,30,0
33523,can,MD,aux,28,30,0
33524,not,RB,advmod,29,30,0
33525,borrow,VB,conj,30,23,0
33526,from,IN,case,31,32,0
33527,anyone,NN,obl,32,30,0
33528,.,.,punct,33,5,1
33529,they,PRP,nsubj,0,2,0
33530,were,VBD,cop,1,2,0
33531,suppose,JJ,root,2,-1,0
33532,to,IN,obl,3,2,0
33533,but,CC,cc,4,8,0
33534,apparently,RB,advmod,5,8,0
33535,the,DT,det,6,7,0
33536,government,NN,nsubj,7,8,0
33537,did,VBD,conj,8,2,0
33538,some,DT,det,9,10,0
33539,update,NN,obj,10,8,0
33540,to,IN,case,11,13,0
33541,the,DT,det,12,13,0
33542,system,NN,nmod,13,10,0
33543,and,CC,cc,14,17,0
33544,they,PRP,nsubj,15,17,0
33545,havent,RB,advmod,16,17,0
33546,swept,VBD,conj,17,2,0
33547,any,DT,det,18,19,0
33548,loans,NNS,obj,19,17,0
33549,as,IN,obl,20,17,0
